1991 1 1 26.7777777777778 22.2222222222222 3.048 18.0776018288843
1991 1 2 26.8888888888889 23.7777777777778 0 16.4816295475751
1991 1 3 26.1111111111111 23 0 14.5548235102977
1991 1 4 25.6111111111111 22.6111111111111 0.254 13.2761159835891
1991 1 5 25.5 22.7222222222222 0 12.7193331439191
1991 1 6 25.5 22.5 0 13.037988340962
1991 1 7 26.3333333333333 22 0 16.8034835646275
1991 1 8 25.0555555555556 23.7222222222222 8.89 9.87060728805484
1991 1 9 25.6666666666667 23 51.054 12.928376743159
1991 1 10 25.7777777777778 24.3888888888889 2.032 11.542105962555
1991 1 11 25.5 23.7777777777778 0 11.3088820548508
1991 1 12 26.3333333333333 23.8888888888889 0 14.2172595072612
1991 1 13 24.6111111111111 23.7777777777778 1.016 8.40616877868977
1991 1 14 26.0555555555556 22.7777777777778 2.032 14.6590714419657
1991 1 15 26 23.5 0 13.4704787960125
1991 1 16 25.7222222222222 23.1111111111111 0.254 12.9764380866569
1991 1 17 25.4444444444444 22.7222222222222 0.508 12.521709903998
1991 1 18 26.8888888888889 23.2777777777778 2.032 17.0963296492712
1991 1 19 26.3888888888889 24.2777777777778 0 13.948445573396
1991 1 20 25.7222222222222 23 5.08 13.1290817581934
1991 1 21 24.9444444444444 22.5 0.508 11.1010577611507
1991 1 22 25 22.5 17.018 11.2896385493596
1991 1 23 25.9444444444444 24 11.938 12.6240536466444
1991 1 24 25.2222222222222 24 0 10.0856551756895
1991 1 25 24.5555555555556 22.5 1.016 9.81962157438543
1991 1 26 24.8888888888889 21.7777777777778 8.89 11.9718282826476
1991 1 27 23.3888888888889 22 1.016 7.03746417271166
1991 1 28 23.7777777777778 21 4.064 9.50749715064438
1991 1 29 25.4444444444444 22 14.986 13.5852340324858
1991 1 30 26.7222222222222 22.2222222222222 0 17.8798228746564
1991 1 31 26.2777777777778 22.2777777777778 2.032 16.1928153962466
1991 2 1 25.8888888888889 23.7777777777778 0 14.4825065791567
1991 2 2 26.7222222222222 24.7777777777778 0 16.8745841221861
1991 2 3 27.2222222222222 24 0 20.2769766911266
1991 2 4 26.2222222222222 23 0 17.132460587229
1991 2 5 26.2777777777778 22.2222222222222 1.016 18.6405768295124
1991 2 6 25.6111111111111 22.7777777777778 12.954 14.8185447567426
1991 2 7 26 23 0 16.14859397776
1991 2 8 26.1666666666667 23 0 16.8853021251745
1991 2 9 26 22 33.02 17.8046676936555
1991 2 10 26.2777777777778 24 0.254 15.8843135012374
1991 2 11 25.8888888888889 22.6111111111111 0 16.2874963190786
1991 2 12 26.8888888888889 24 0 18.7071182666101
1991 2 13 26.5 24.6111111111111 0.254 16.0531970464522
1991 2 14 26.2222222222222 22.8888888888889 2.032 17.3075856616368
1991 2 15 25.5 23.2222222222222 0 13.6550556690714
1991 2 16 26.0555555555556 22 0 18.0469316866135
1991 2 17 26.2222222222222 23 11.938 17.132460587229
1991 2 18 23.9444444444444 20.8888888888889 25.908 11.3756067800938
1991 2 19 25.4444444444444 24 0 12.2956708523774
1991 2 20 24.8333333333333 22.7777777777778 5.08 11.6543693848998
1991 2 21 25.1666666666667 21.2777777777778 0 15.5402389573992
1991 2 22 26.1111111111111 22.6111111111111 9.906 17.2622719050893
1991 2 23 24.1111111111111 22 6.096 10.1671276655732
1991 2 24 23.7777777777778 21.6111111111111 3.048 9.59879259541778
1991 2 25 24.0555555555556 23 12.954 8.57395247258763
1991 2 26 25.6666666666667 23.6111111111111 0 13.774055917144
1991 2 27 26.1666666666667 22 2.032 18.5319737571707
1991 2 28 26.4444444444444 21 0 21.5046470009221
1991 3 1 26 19 0 23.0620255679965
1991 3 2 26.1111111111111 22 0 17.7240498271268
1991 3 3 26 23 0 15.6063312474183
1991 3 4 25.5555555555556 22.2222222222222 1.016 14.8151563013628
1991 3 5 26.2777777777778 23.5 0 16.1686120127878
1991 3 6 26.4444444444444 22 0 19.2924019224463
1991 3 7 26.8888888888889 22.6111111111111 0 20.4610371028572
1991 3 8 26.9444444444444 23.5 0.508 19.4509345265161
1991 3 9 26.7222222222222 23 0 19.0659096499383
1991 3 10 26.4444444444444 22.7777777777778 0 18.0521505271269
1991 3 11 26.5555555555556 21 0 21.5203986290209
1991 3 12 25.8333333333333 23 2.032 14.8411745524255
1991 3 13 24.3888888888889 22 3.048 10.3781086566829
1991 3 14 26.2777777777778 21.3888888888889 125.984 19.5520896738142
1991 3 15 24.3888888888889 22 7.874 10.3781086566829
1991 3 16 26.5555555555556 21.3888888888889 23.114 20.8418662778625
1991 3 17 26.6666666666667 23.7222222222222 0 17.7470670653392
1991 3 18 27.2222222222222 23 0 21.5365021968489
1991 3 19 25.8888888888889 23.7222222222222 0 14.0359356385395
1991 3 20 26.5555555555556 23.2222222222222 0.254 17.9202233097514
1991 3 21 26.2222222222222 23 203.962 16.6487235654018
1991 3 22 26.8333333333333 23 0 19.6124557581494
1991 3 23 26.5555555555556 23.7222222222222 2.032 17.1970663158563
1991 3 24 27.1666666666667 23.5 0 20.5751130428836
1991 3 25 26.7222222222222 23.5 0 18.3384082852083
1991 3 26 26.2777777777778 23 0 16.9128600267904
1991 3 27 27.8888888888889 23.7222222222222 0 23.9938146341946
1991 3 28 26.8333333333333 23 0 19.6124557581494
1991 3 29 25.5 22.7777777777778 3.048 13.6950337591892
1991 3 30 25.7777777777778 22.5 4.064 15.3662329267296
1991 3 31 26.7777777777778 23 5.08 19.3388897454017
1991 4 1 26.8333333333333 24 0 18.2952215599445
1991 4 2 27.5 24 0 20.8733402025775
